alpha,norm_res,norm_model
[0.001, 0.003511191734215131, 0.012328467394420659, 0.04328761281083057, 0.1519911082952933, 0.5336699231206307, 1.873817422860383, 6.579332246575675, 23.10129700083158, 81.11308307896856, 284.8035868435799, 1000.0],1.5038462868972535,0.0336320843272216
[0.001, 0.003511191734215131, 0.012328467394420659, 0.04328761281083057, 0.1519911082952933, 0.5336699231206307, 1.873817422860383, 6.579332246575675, 23.10129700083158, 81.11308307896856, 284.8035868435799, 1000.0],1.2544451489094197,0.0329557293765495
[0.001, 0.003511191734215131, 0.012328467394420659, 0.04328761281083057, 0.1519911082952933, 0.5336699231206307, 1.873817422860383, 6.579332246575675, 23.10129700083158, 81.11308307896856, 284.8035868435799, 1000.0],1.3323140590360838,0.03296038495468006
[0.001, 0.003511191734215131, 0.012328467394420659, 0.04328761281083057, 0.1519911082952933, 0.5336699231206307, 1.873817422860383, 6.579332246575675, 23.10129700083158, 81.11308307896856, 284.8035868435799, 1000.0],1.787844915837566,0.03340763196276493
[0.001, 0.003511191734215131, 0.012328467394420659, 0.04328761281083057, 0.1519911082952933, 0.5336699231206307, 1.873817422860383, 6.579332246575675, 23.10129700083158, 81.11308307896856, 284.8035868435799, 1000.0],1.5009579761705338,0.033086246051928885
[0.001, 0.003511191734215131, 0.012328467394420659, 0.04328761281083057, 0.1519911082952933, 0.5336699231206307, 1.873817422860383, 6.579332246575675, 23.10129700083158, 81.11308307896856, 284.8035868435799, 1000.0],1.5414627854592313,0.03266889263476912
[0.001, 0.003511191734215131, 0.012328467394420659, 0.04328761281083057, 0.1519911082952933, 0.5336699231206307, 1.873817422860383, 6.579332246575675, 23.10129700083158, 81.11308307896856, 284.8035868435799, 1000.0],1.5240058984541733,0.033059874579160514
[0.001, 0.003511191734215131, 0.012328467394420659, 0.04328761281083057, 0.1519911082952933, 0.5336699231206307, 1.873817422860383, 6.579332246575675, 23.10129700083158, 81.11308307896856, 284.8035868435799, 1000.0],1.968415173042893,0.033225228550346694
[0.001, 0.003511191734215131, 0.012328467394420659, 0.04328761281083057, 0.1519911082952933, 0.5336699231206307, 1.873817422860383, 6.579332246575675, 23.10129700083158, 81.11308307896856, 284.8035868435799, 1000.0],1.2577854304993725,0.0335553268152914
[0.001, 0.003511191734215131, 0.012328467394420659, 0.04328761281083057, 0.1519911082952933, 0.5336699231206307, 1.873817422860383, 6.579332246575675, 23.10129700083158, 81.11308307896856, 284.8035868435799, 1000.0],1.5819207842690193,0.03269513630749148
[0.001, 0.003511191734215131, 0.012328467394420659, 0.04328761281083057, 0.1519911082952933, 0.5336699231206307, 1.873817422860383, 6.579332246575675, 23.10129700083158, 81.11308307896856, 284.8035868435799, 1000.0],1.3218168207116654,0.033503028392334815
[0.001, 0.003511191734215131, 0.012328467394420659, 0.04328761281083057, 0.1519911082952933, 0.5336699231206307, 1.873817422860383, 6.579332246575675, 23.10129700083158, 81.11308307896856, 284.8035868435799, 1000.0],1.3523948451309142,0.033273380144017005
